track_id,title,song_id,release,artist_id,artist_name,year,duration,artist_hotttnesss,artist_familiarity
TRMMMHQ128F4278194,La bola extra,SOVMBTP12A8C13A8F6,La bola extra,ARWFDED1187B9B9D71,Los Ronaldos,0,355.60444,0.409127079449,0.467144844943
TRMMMQV12903CA201E,I Made It Over,SOOUESZ12AB0189AFD,Let's Celebrate (He Is Risen),ARVF2AD1187FB47580,Rev. Timothy Wright,0,353.77587,0.290242069993,0.377190202702
TRMMMMV128F14746A5,Debussy : 12 Etudes : VI Pour les huit doigts,SOAGMGG12A6D4F9099,Debussy : 12 Etudes_ Images Sets 1 & 2,AR0GK7N1187B9AC56C,Pierre-Laurent Aimard,0,93.12608,0.383463207779,0.41373893722
TRMMMPN128F426610E,Nervous,SOGFWVT12A8C137C64,Let No One Live Rent Free In Your Head,AR66C9X1187B98F7EA,Nicolette,1996,213.4722,0.297175632718,0.593554248297
TRMMMNO128F93539AA,In The Journey,SOKLPMH12AB01861FA,In The Journey,AR4TLW81187B99683D,Martin Sexton,2001,319.81669,0.44865347113,0.641197514984
TRMMMTG128F426B5BB,Fuckin Ethic People (999),SOEPAIN12A8C1396A7,Crazeë Musick,ARDPJYJ11F4C83E24A,Craze,0,204.19873,0.404593856077,0.559135107732
TRMMMPJ128F9306985,Tu Vida Con La Mía,SOQMZZI12AB01850D4,Hoy Quiero Soñar,ARBE9HD1187FB40016,Christian Castro,0,258.89914,0.396612571069,0.583716758983
TRMMMRZ128F4265EB4,I'm Ready,SOEEHEY12CF5F88FB4,Honkin' On Bobo,AR12F2S1187FB56EEF,Aerosmith,2004,253.70077,0.610431620431,0.853382869278
TRMMMKD12903CF219E,Take As Needed,SOWUMAZ12A67ADE769,Nerve Damage,AREH0O41187FB4C405,Skinlab,2002,210.93832,0.417882034272,0.729867325353
TRMMMRR12903CF395D,Autumn In The Mind (Acoustic Version),SOJJAZT12AC4687219,Lo Fi_ Acoustic Excursions,ARN5X9D1187B998A6D,Mike Badger and Friends,0,180.55791,0,0.430914126593
TRMMMJW12903CF239E,Tequila,SOMLHJQ12AC4685B45,Tequila il mambo del giubileo (12 Inc),AR52DCD1187B992B5F,Piotta,0,216.0322,0.4112408291,0.542921743934
TRMMMWA128F1462C8C,All For A Purpose (Speak Life Album Version),SOYNOIK12A6D4F7F3F,Speak Life,ARPMCDB1187FB4B5D2,Sev Statik,0,236.042,0.337593152829,0.501415339627
TRMMMOT128F931A571,C On,SOPUJOM12AB017FEEB,C On,AR00P3M1187FB5428C,The Advent,0,466.99057,0.353114024096,0.597051561408
TRMMMQN128F4238509,Raspberry Beret (LP Version),SOGNNYL12A6D4F910B,The Hits/The B-Sides,ARJ3CTF1187B9A1F2E,Prince & The Revolution,0,212.06159,0.485444750548,0.684808063021
TRMMMKQ128F92EBCB5,All of the same blood,SOOLRHW12A8C142643,Violent revolution,AR79L0D1187FB3AFB6,Kreator,2001,372.4273,0.472691458988,0.740252305663
TRMMMQK128F428AB1F,One Little Too Little,SOMKNZS12A8C13DEBC,Hall Of Fame,ARR4EXL1187B9A4E3C,Hall Of Fame,1996,92.73424,0.299177305722,0.534742140848
TRMMMPU128F42B134D,Cockleshell Heroes,SOYKVON12A8C14097E,Classic Years,AR0G47L1187B98CC6D,Frank Chacksfield,2007,155.19302,0.346357522243,0.446256666541
TRMMMYP128F429A5E4,Trancesequence,SOEXAWC12AB01817E6,Voyage,ARQJYSJ1187FB4CDF3,Voyage,0,95.34649,0.314066506467,0.525483906128
TRMMMKN12903CB44A5,Wonderful Stash,SOKQCDA12A6D4FA556,TRANCE VISIONARY,AR3TG9F1187B98E0D3,Wishbone Ash,1998,437.7073,0.476213225716,0.656700158051
TRMMMUZ128F4238E64,La filo,SOFWVLR12A8C1328DC,Le meilleur,AR2AP091187FB53FC3,Malavoi,0,456.59383,0.349260317093,0.433450646174
TRMMMTP128F4276193,Throw It Away,SOLRKBF12A8C13C88A,Easy Listening,ARPUVK01187B998FB1,Cobra Verde,2003,246.54322,0.367738816864,0.562282347297
TRMMMSA128F425FA38,Before He Kissed Me,SOBDLRM12A8C13A0AC,Lisa Brokop,ARYZAZX1187FB5BA03,Lisa Brokop,0,141.87057,0.311882922075,0.386827768314
TRMMMHS128F42A0971,Blessed,SOMXBRA12AB017C656,Rejoice,ARCB9IH1187FB52D15,The Emotions,1977,276.1922,0.411904524979,0.638475883027
TRMMMJI12903CC3E5C,Goa Amsterdam,SODJAOH12A58A77B23,B.P.M. - Bionic Pulse Method Vol. 3,ARS1QBT1187B994054,Safi Connection,0,424.17587,0.346936229,0.540661826076
TRMMMDJ128F92CC9F6,Disaster [Demo Version],SOCPTIN12A8C14265F,Fragile Future,AR0H39F1187B9BA26D,Hawthorne Heights,2008,181.81179,0.502400537516,0.807168388956
TRMMMBU128F9305AC3,Night And Day,SODVOFJ12AB0181EE6,The Best Of,ARAV0V51187B98F15B,The Maytals,1994,175.20281,0.377602927868,0.606413782852
TRMMMFJ128F92E15AC,Passione,SODDEQU12AAF3B2FC8,Alla Fine Della Notte,AROMGZS1187B9B1672,Neffa,2007,228.44036,0.38192120996,0.530647386145
TRMMMNI12903CE0AF1,My Everything [Screwed] (feat. Trae The Truth),SONYUEW12AB018B373,[Screwed] Tha Flood - Swishahouse Mix,ARDD0UX1187B9A57F3,Lil O,0,241.05751,0.348701878759,0.560634276122
TRMMMFG128F425087B,Scream,SOWWQXA12A81C1F9CA,Devil's Playground,AR4T2IF1187B9ADBB7,Billy Idol,2005,282.93179,0.48510469657,0.82022155521
TRMMMBM128F933EDF7,The Man Delusion,SONNHYN12AB018538B,The Man Delusion,AR2AL111187B9B3C31,The Vichy Government,0,168.04526,0.369359659405,0.459762351913
TRMMMLV128F14821BE,He Is Not Silent (Out Of The Grey Album Version),SOCWWYB12A6D4F9AF4,The Early Years,AROPC1B1187FB567E3,Out Of The Grey,0,240.87465,0.333858124563,0.431030787168
TRMMMDN12903CD37AD,Pepe El Mañoso,SOIRTNX12AB018B41D,Salsa Cubana Vol.6,ARCIVXI127BF5F1610,Orquesta Sonara La Habana,0,209.50159,0.116490434375,0.209238497129
TRMMMLF128F4228771,Acércate Más,SOLGCKQ12A8AE47CFA,Éxitos Del Romántico De Siempre,AREWP0C1187B9B7B58,Leo Marini,0,152.68526,0.300107240409,0.408627746291
TRMMMXD128F932AD86,Mule Boogie,SOZOAEF12AB017F0A9,Country & Western,ARO5ZS41187FB5C40D,Sheb Wooley,1993,137.50812,0.375614375269,0.467742290909
TRMMMQA128F14A454A,Dancing In The Dark,SOHMYGC12A6D4FAC4B,The Look Of Love,ARCXKY91187B9ACA99,Diana Krall,2001,349.98812,0.561394074956,0.747939215284
TRMMMGL128F92FD6AB,Mad About You,SOHSSPG12A8C144BE0,Change of Heart,ARMTBVR1187B99A24A,Clifford T. Ward,2003,201.1424,0.347994069006,0.450149395295
TRMMMJM128F42648D0,Heartaches,SOCBSOR12A8C1314DD,Just Kiddin' Around,ARXZIHJ1187B9A4ED9,Ray Conniff;Billy Butterfield,0,130.0371,0.376514231215,0.5557649996
TRMMMHB128F92F0E3C,Pain Over Acceptance,SOOKLXI12A8C142FB0,Unforgivable,ARNIZZT1241B9CE19E,Weekend Nachos,0,113.37098,0.438399455431,0.563502958183
TRMMWMW12903CC6062,Ships That Don't Come In,SOYMTVV12A58A7C2D6,The Ultimate Hits,ARZNFNV1187FB3DA62,Joe Diffie,1992,224.46975,0.484825338629,0.62107622967
TRMMWDA128F9343B5B,Saturday Night  (LP Version),SODQHXQ12AB0189AE0,Rick Medlocke & Blackfoot,ARKE7ZQ1187FB504BB,Blackfoot,0,232.82893,0.437987748288,0.604296587266
TRMMWMT128F9320CFD,I Just Want To Be With You This Christmas,SOFSJXP12AB017E676,My Christmas,ARL62M311C8A4213F2,Katie Armiger,0,200.09751,0.417098859814,0.59541445909
TRMMWDL128F9300D5D,On the Surface,SOHGZWM12AAA8C86EA,Songs for the Incurable Heart,AR9HLK81187B9AB1C3,Stemm,2005,250.98404,0.14468466091,0.619206537657
TRMMWJS12903CBB7F5,Remember (Walking In The Sand),SOLBDWO12AB0188CC2,Night In The Ruts,AR12F2S1187FB56EEF,Aerosmith,1979,244.40118,0.610731462904,0.87253659867
TRMMWOM12903CB21B8,Just Another Woman,SOUHTYT12AB0189D1C,Singin' The Blues,AR16FF01187B98E24E,Hot Lips Page,0,194.29832,0.28974076939,0.427009595772
TRMMWYF128F42557B7,untitled,SOVUFFC12AC9E16242,Amaterasu,ARLVDM31187B98C2BB,David Fridlund,2004,12.2771,0.324318779593,0.458147934464
TRMMWZE12903D0EB43,Bakslag,SOEBDKM12AC4686D3A,Om Gaia,AR72PJV1187B9A72CE,Kultiration,2004,152.24118000000001,0.401557596973,0.548457981763
TRMMWVS12903CDD6FB,The New Way,SOPJNRJ12A8C1461C4,Radio Ixtlan,AR76EV61187FB541DD,Ewigkeit,2004,300.72118,0.377215543357,0.483697664328
TRMMWRC128F93647F7,Suffer,SOUVPJZ12AB018218C,In My Own Cage,ARNFVG61187FB3EB6C,JOHN DOE,0,162.14159,0.398981469164,0.679035298865
TRMMWCK128F92D4800,Cités dortoires (feat. 59 Grammes),SONUZSW12AAA15EA65,Rakailles 4,ARQGYAE11F4C846DF6,Alpha 5.20,0,350.56281,0.439398895954,0.504153937599
TRMMWLD128F9301BF2,Bring It,SOGBBEE12AB017ED6A,Unspoken,ARE592P1187B99F3A7,Tonex,0,194.5073,0.408470586106,0.609754379091
TRMMWKH128F4280BCD,You And I,SOPBCNI12AF729FE49,Shine Through The Stars,ARZG7JE11C8A422B60,Chasen,2008,200.6722,0.439823122568,0.629282127129
TRMMWBU128F930B7CF,Sitting In My Window (Finis Tasby BMI),SOYKRSW12AB018078B,What My Blues Are All About,AR6WOPD1187B98D9BB,Finis Tasby,0,315.32363,0.336316188937,0.423487552992
TRMMWCD128F9343198,Raid The Itch,SORASFZ12AB01828C7,Black Label #57,AREPABD12420780ABB,Ogris Debris,0,531.17342,0.400220682363,0.496375093595
TRMMWNY12903CF28D2,The Rest of the Night,SOVOIOQ12AC4688FAC,The Wind,ARUQFUJ1187FB42AEC,Warren Zevon,2003,279.30077,0.471398997844,0.691744457552
TRMMWMT128F9345B1B,Ride,SOXAGQZ12AB018A089,Orion,ARJ8JOU1187B9A572F,Andrea Klas,0,241.78893,0,0.179311748211
TRMMWNB12903C9A959,Passion Protein,SOLFMLX12AB0186EB5,This Is Our Art,ARR9LD61187B990883,The Soup Dragons,1988,322.71628,0.40069053808,0.549336519471
TRMMWQF12903CC0CAC,Redemption,SOSNKHA12AB0185BD6,Write This Down,ARFKWCR1269FCD4C75,Write This Down,2010,192.49587,0.441646964055,0.651981428735
TRMMWVB128F9312434,Dame Tus  Besos,SOLOUIH12AB018146C,Radio Macandé,ARIBQTP1187B98C602,Radio Macandé,0,279.84934,0.300935960284,0.420604908151
TRMMWTJ128F9342FE6,Don't Prolong the Agony (Bonus Track),SOKWWCO12AB0187D70,Touchpaper,ARCP8YG1187B997D72,Claire Hamill,0,225.95873,0.353124990046,0.515847654169
TRMMWVS12903CD1D03,Dalny svet (bonus 2003),SODXEOD12AB018EC03,Kruiz-1,ARMORI81187FB5B1AD,Kruiz,0,253.23057,0,0.423738177176
TRMMWIH12903CF90F8,Alice in Wonderland: Act I: The Caucus Race,SONHPZT12AC90970C3,DAVIS_ C.: Alice in Wonderland [Ballet] (Prague City Philharmonic_ Davis),ARV5O111187B9A3F3A,Carl Davis,0,180.13995,0.319074623895,0.415287181859
TRMMWNW128F931511B,Le mauvais coton,SOHQYYJ12AB0183B6D,Dévaste-Moi,AR5SHMY1187FB3D71A,Brigitte Fontaine,1990,195.10812,0.470577118197,0.605815297054
TRMMWWF12903CAD485,Love Can Change feat. Nadine Sutherland,SOIOKZN12AB01857C2,Fatis Presents Abijah,AR3EVEE1187B9994B7,Abijah,0,241.162,0.304310732964,0.504424856033
TRMMWFG128F92DFAA2,Subtek,SOMPUGR12A8C146F57,Tone Tales From Tomorrow,ARXWUOT120AB95E347,Hex,0,480.05179,0.391801480322,0.497529830916
TRMMWPD128F4247095,Dream Of Love,SODMDUM12A6D4FCEE4,Lost In Paradise,AR9TMXT1187B99AEDC,X-Perience,2006,218.53995,0.416823978537,0.586126239415
TRMMWQU12903CF447F,Lucy Fears the Morning Star,SONVYNC12AB0184ECC,Sing-Along Songs for the Damned and Delirious,AR73P6T1187B994881,Diablo Swing Orchestra,2009,394.23955,0.534383741792,0.700119954066
TRMMWTW128F42783DD,Fool on the Hill,SOPHQEL12A8C1357CC,English Guitar Music,AR039B11187B9B30D0,John Williams,0,215.09179,0.517298018026,0.705287678078
TRMMWXK12903CDED07,Baiting the Public,SOLQULR12AB018D726,Hidden World,ARHC7VF1187FB59B98,Fucked Up,2006,356.51873,0.427148606951,0.664265988675
TRMMWHH128EF34A6C9,Death Acceptor,SOKXBTF12A6BD4F3AD,TheBloodyTransylvaniaStreetMachine,AR0XJ291187FB45855,Drexel,0,258.53342,0.367066705547,0.464807726204
TRMMWHJ128F42869B2,Wipeout,SOPFHPD12A8C1407F6,100 Years of Surfing,AR3UY051187B9A922A,The Surfaris,1988,154.85342,0.475026044388,0.590994223819
TRMMWAO128F93182D2,Fick uns,SOORUNH12AB0182395,Die besten Tage sind gezählt,AR2P71H1187B9B8C00,Kool Savas,0,11.75465,0.449423634694,0.603382767951
TRMMWVG12903CBF769,Wir Sind Die Jungs feat. Din & Smexer,SOAOSWS12AB0189131,Blackbooked No. 2 - Jung_ schön und stylish,ARLQPCR12086C1188A,Prinz Porno,0,298.05669,0.413624753645,0.480254177975
TRMMWBR128F930E399,Make Dat Monet,SOYTTYG12AB017F85E,Aristocrunk,ARDBUTG1187FB5531E,Lord T & Eloise,0,291.68281,0.304220653556,0.531735682508
TRMMWWE12903D067F2,Two Legged Sheep,SOUIUYF12AC3DF998F,Ain't Crying for the Moon,AR8AJC81187B9AE2F5,Kingdom Come,2006,329.40363,0.410691583747,0.613547419192
TRMMWAO128F42A53EB,Chi Sei Adesso,SOJGKAD12A58A7D1FF,4 x 4,AR4T2NV1187B997CF3,Gemelli Diversi,2009,259.99628,0.486167858183,0.641150864963
TRMMWCX128F92EF4C8,Stuck On My Vision,SOCKLYJ12A8C14017E,Outrageous,ARYNKUB1187B995EDE,Alice In Videoland,2005,168.33261,0.461116412395,0.645128004394
TRMMWSE128F93041C5,Joku muu,SOMOSWT12AB017CD5A,Galaksi,AR2UHZT1187FB5033D,Kristian Meurman,2009,200.28036,0.394105271937,0.276202321321
TRMMWJP12903CD8807,Whaleface (Instrumental),SOUKOKB12AB018A808,Felt 3: A Tribute To Rosie Perez [Instrumentals & Acapellas],ARWC7G01187B9A9CC5,Felt,0,179.59138,0.447921543757,0.685804311066
TRMMWJD12903CC0F05,Brown Paper Bag,SOJLGRD12AB018724F,Time Flies When You're Gangster Fun,ARLQFGK1187B98DC2B,Gangster Fun,1992,251.50649,0.253834553554,0.422661642868
TRMMWTG128F4283F07,You Needed Me,SOZTLAR12A8C1368A9,Wind Beneath My Wings,ARVP8NN1187FB3C1D3,Roger Whittaker,1994,194.53342,0.433199068755,0.586746110888
TRMMWXW128F422976E,Pacey Singer,SOIOAQZ12A8AE472A2,Third Hand Prophecy,AR4CFD51187B9B0FA9,A.Human,2008,225.35791,0.368353280457,0.533277968682
TRMMWYY128F425E25D,Superstition,SOLTAUK12A8AE4611F,Halloween Classics: Hellbent For Halloween,ARFPSZA1241B9C709B,Beck_ Bogert_ Appice,0,258.32444,0,0.398725288426
TRMMWMR12903CF8643,Ride,SOPRQGM12A58A784F1,Ride,ARF0IZS1187B9AE3D7,Tiësto,2006,219.79383,0.480948813314,0.642039742685
TRMMWRF128F1462252,Endangered Species (Tales From The Darkside) (Remix) (Explicit) (Feat. Chuck D),SOADQCE12A6D4F64B3,AmeriKKKa's Most Wanted (Explicit),AROSI8L1187B9ACD43,Ice Cube Featuring Chuck D,0,250.74893,0.557755674779,0.838816273605
TRMMWJM128F4227255,Summer Of My Life,SOOWUDY12A6D4FA0B0,Charcoal Lane,AR21O7X1187B990168,Archie Roach,1990,214.72608,0.382498694146,0.488807902674
TRMMWEZ128F1455EAC,Foggy Mountain Breakdown,SODSOYL12A6D4F5B39,The Complete Mercury Recordings,ARCUKQ11187B9A9AC9,Lester Flatt / Earl Scruggs / The Foggy Mountain Boys,0,161.95873,0.320366918656,0.491050168296
TRMMWBF128F427D6B0,Sonata No. 10 Op. 70,SOMLQLS12A8C13D138,Scriabin - Piano Works,ARLRWBW1242077EB29,Mikhail Pletnev,0,776.25424,0.359210620721,0.518304924282
TRMMWBW128F149B929,Red Ramona,SOKQPKX12A6D4FAC5B,Shake And Play,AR4O9LT1187FB5BCEA,Janette Slack,0,435.09506,0.218983285092,0.518502344565
TRMMWJY128F1469B8A,What Matters Is Just You,SOFKEUC12A6D4F4C3F,Aire/Invisible,ARUMVHW1187B9A9F0B,Luis Eduardo Aute,0,167.00036,0.389996030634,0.583527778228
TRMMWAH128F92F9D00,Southern Comfort,SOPXLUV12AB018128F,One Step Forward,ARUK8PM1187B9A90AC,Lonesome River Band,0,182.5171,0.395822646178,0.428853814622
TRMMWYJ128EF358EA7,Something From Nothing,SOOIKJH12A6D4F6454,Friendship Forever,AR5XI1O1187FB4A139,Retard-O-Bot,2005,130.08934,0.367082361526,0.608251361484
TRMMWWX128F92DAF12,Half Light,SOXXJGW12AAF3B58CF,The Other Coast,ARDXWVZ1187B9B52F1,Michael Whalen,0,324.30975,0.36074498441,0.456605059966
TRMMWLC128F42679C7,Bonus Track,SOBGKMC12A8C137FE0,Spirit Of '94,ARRMPTL1187FB3F9CE,Kaze,0,497.50159,0.338845003101,0.55832143384
TRMMWPX128F14965B8,High Low And In Between,SOKAWDI12A6D4FA72F,Country Linedancing,ARWVVVP1187FB52F31,Mark Wills,1996,195.49995,0.483035298046,0.679789023574
TRMMWSG128F92DD9AB,Detalles,SOWGQLY12AAF3B47D9,En Vivo,ARUVTRR1187FB37522,Roberto Carlos,1990,372.92363,0.417383743702,0.619257262036
TRMMGDQ128F4277AE7,Rock Can't Last Forever  (You Hate Me Hate Music Album Version),SOGXPYA12A58A769A7,You Make Me Hate Music,AR6KJQA1187FB3EF30,Fine China,2002,295.94077,0.359458349342,0.491063913017
TRMMGCB128E079651D,Get Along (Feat: Pace Won) (Instrumental),SOHNWIM12A67ADF7D9,Charango,ARU3C671187FB3F71B,Morcheeba,2002,227.47383,0.533117124993,0.819087195638
TRMMGQO12903CD4F19,Caravan,SOHCDDC12AB018B206,"Greatest Hits Of Richard ""Groove"" Holmes",ARX6NQP1187B9AC98E,"Richard ""Groove"" Holmes",0,377.0771,0.344211614046,0.522209599542
TRMMGPD128F42AA230,Just Is,SOAAQWU12A8C13F908,What Sound,ARSDPQX1187FB3F2E4,Lamb,0,678.89587,0.507956992295,0.732409432187
TRMMGZK128F92CFC20,The Life That I Never Had,SOTOTTC12A8C142727,The Life That I Never Had,ARDQAEB1269FB38115,Sektosixo,0,460.69506,0,0.0181700373198
TRMMGIL128F92DBA59,Inside Your Dreams,SOELTOP12AAFF415CF,Inside Your Dreams,ARPZ1KQ1187B99269D,DJ Markitos,2003,384.67873,0.281445413983,0.354335156222
TRMMGRC12903CB459C,Hot (Album Version),SOSNZGD12A582A2624,Milk Me  [Amended Version],ARVKMD51187B99D66D,The Beatnuts,0,204.61669,0.475465130291,0.617812452929
TRMMGCE128F42A9B17,Have It All,SOFCGTP12A8C140A93,Euphonic 10 Years,ARPHUAB12086C12B44,Ronski Speed presents Sun Decade,0,531.74812,0.36505650873,0.433521181688
TRMMGFX128F92E0CA1,Words - Re-Recording,SOQAWRX12A8C140FB3,Jeannie C. Riley Selected Hits,ARJOEGM1187B9B8F24,Jeannie C. Riley,0,181.99465,0.373235095183,0.505951781484
TRMMGTX128F92FB4D9,Viejo,SOECFIW12A8C144546,Caraluna,ARPAAPH1187FB3601B,Bacilos,0,307.51302,0.400705227151,0.595554053513
TRMMGBF128F931B836,Victims of the Riddle [Vivisection],SOGHBFO12AB017C407,Sheep Farming In Barnet,ARXKI3P1187FB46ABA,Toyah,1979,232.51546,0.35517995948,0.505282124693
TRMMGBQ12903CDF86A,Kama Sutra,SOCFEYX12AB0185304,Kama Sutra,ARUNMBV123E29C285A,The Wolfmen,0,226.19383,0.375137642771,0.496561134206
TRMMGYY128F4289515,E non lo scorderò,SOIJRWP12A8C13E78D,I successi di Fausto Leali,AROZLUB1187B995640,Fausto Leali,0,176.37832,0.338637754314,0.422015754739
TRMMGHM128F4270EA7,What Can I Do?,SOYFPHJ12A8C13C2B2,17 Reasons,AREKRIB1187B98ECEA,Link 80,1997,174.70649,0.378315418943,0.577353466481
TRMMGKQ128F9325E10,Whats up with the Underground,SOUMNSI12AB0182807,EP2,ARYSJWK1187B9B32CE,Linkwood,0,285.70077,0.51148628336,0.674105191296
TRMMGMC12903CF7FF0,Pacific Sunrise,SOMLVLH12AC3DF9CCD,Freetime,ARJYN201187B9B6C1B,Spyro Gyra,1981,471.74485,0.391005786358,0.628064699308
TRMMGDG12903CDB0E8,Gnostalgia,SOEXXWL12AB0189326,Sacrament,ARF1LT21187B989EEB,White Willow,2000,617.53424,0.331566220383,0.515932603371
TRMMGPB128F428B04A,Sin Sin Sin (Sentience Loney Mix),SOAHCHL12A8C13C8C5,Sin Sin Sin,ARENMIP1187FB5638D,Robbie Williams,2006,258.61179,0.57861647281,0.849766883849
TRMMGEG12903CB4CFC,Bihac,SOHMXUE12AB018676C,Maschinensturm,AR2G57B1187FB450A3,Prager Handgriff,1995,193.64526,0.36510651692,0.481448549351
TRMMGZG128F92FB665,Hard Life Feat Raw Breed,SOLLEAB12AB017DC60,Operation Infinite Grit,AR5T9FA1187FB3CCF4,Marc Live,0,93.30893,0.296215453336,0.475801738662
TRMMGQU128F9340803,Memories Of Love - Original Mix,SOLTFTE12A8C13718B,Galaxy EP,AR72WF21187FB5B529,Paul Miller,0,514.63791,0.377787708794,0.542793586035
TRMMGAX128F428FD18,Praise_ My Soul_ The King Of Heaven,SOIOVEM12A8C13D837,Hymn,AR23EC41187FB4805D,American Boychoir,0,160.07791,0.291883421788,0.388024046527
TRMMGGP128F934AD1D,Edward Smith,SOXIARP12AB018492E,Black Umbrella,AR8S39U1187B990D7A,Thought Industry,1997,272.92689,0,0.423520253387
TRMMGEU12903CF009A,Dark Country,SOSTYVO12AC907117C,Breaking In An Angel,AR4QY4C1187B9AF3DF,Red Animal War,0,229.01506,0,0.513720054825
TRMMGST128F92F25EC,Highway Paved With Pain,SOHVRGJ12AB01826FE,Old Country Town,ARUK8PM1187B9A90AC,Lonesome River Band,2007,175.59465,0.395822646178,0.428853814622
TRMMGRZ12903CE1C82,End Of The Beginning (Album Version),SODRTHY12AB018FB3B,Perspective,ARNWPVR1187FB44572,Jason Becker,0,706.40281,0.45139863707,0.59624069237
TRMMGUF12903CB279D,Britannia,SOARKPN12AB018A3F1,Love U More: The Very Best Of,ARE26EG1187B990AEF,Sunscreem,2009,220.682,0.386180416079,0.546727553963
TRMMGPI128F932E6D7,I'm About To Do Something (That I'm Gonna Regret),SOVGOBZ12AB0185AB0,Chrome Tape,AR5DL0Z1187B98F52F,Motormark,2004,185.36444,0.372136731877,0.453192206991
TRMMGYR128F4282BAE,Ring Road,SOBBODD12A8C13FFA0,Ring Road,ARQ985T1187FB48640,Underworld,2007,444.73424,0.518324480349,0.751012252554
TRMMGTM128F930282D,LEsperanza,SOJKQRQ12AB01804A5,The Very Best of Euphoric Dance Breakdown 2009,AR2494E1187FB3D818,Airscape,0,442.51383,0.410731286419,0.50488694762
TRMMGPL12903CCDB98,That Crutch,SOKFTXQ12AB018C33A,So Many Roads,ARTV3SB1187B997689,Neal Morse,2007,226.11546,0.374146504139,0.580683604447
