track_id,title,song_id,release,artist_id,artist_name,year,duration,artist_hotttnesss,artist_familiarity
TRKNFHM12903D0741F,Bring Me The Night,SOOTYFG12AB018CA8C,Ironbound,ARIZ6AI1187FB5197C,Overkill,2010,255.39873,0.510049909309,0.686395167108
TRCQLGQ128F42BB81D,L.D. 50,SOZHDKR12A8C1310C8,The Beginning Of All Things To End/The End Of All Things To Come,ARBYA1N1187B98F5A1,Mudvayne,2001,1035.10159,0.555088097713,0.815489947137
TRQZCFK128F429EB65,Blue-Green Arrow,SOGTSQB12A8C13C90D,Prisoners of Love: A Smattering of Scintillating  Senescent Songs 1985-2003 PLUS A Smattering of Out,ARUG48S1187B9BA142,Yo La Tengo,2005,341.91628,0.498649262513,0.79327484609
TRJEIOV128EF35C469,Bless Me Father,SOCFTYA12A6D4F6F51,The Hunchback of Notre Dame: A Musical by Dennis DeYoung,ARTJDEJ1187FB41D6B,Dennis DeYoung,1996,194.89914,0.370492435858,0.413931839189
TRKKLHF12903CD67EB,Wykydtron (Album Version),SOAPPAG12A6D4F5233,Advance And Vanquish,ARY8GOB1187FB4C12C,3 Inches Of Blood,2004,232.64608,0.447310091036,0.738490347348
TRYJPJI128F1477654,Seven Views Of Jerusalem,SORZGSD12A6D4F9CDF,Wilder,AR67P7X1187B9AEB45,The Teardrop Explodes,1981,227.52608,0,0.523509612339
TRFXBHH128F149F6A4,Loser,SOWTQXV12A58A7E2F5,Lp1,ARSTSZ61187FB4EC8A,Plastiscines,2007,137.32526,0.469258356712,0.694937599143
TRFOUUX12903CD8C7E,Satta,SOKGXWY12AB0187DE2,Sattamassagana,AR8GSGO1187B9B47F2,I Roy,1976,228.62322,0,0.447600294114
TRHZPCR12903CFF28B,The Last Angel,SOFUKHT12AB018119F,The Dreams Of Men,ARR7JUQ1187FB38E3B,Pallas,2005,688.37832,0.345771870032,0.502713159898
TRANODB12903C9CF51,The Day Rick Danko Died,SOKBLBP12AB018B244,Blood's Too Rich,ARWSFNN1187FB5CF66,Luke Doucet And The White Falcon,2008,281.75628,0.329586826458,0.364373566464
TRAVYXS12903CB6609,Nok Et Offer,SOWDDYI12AB018C4D9,Skamania,AR3IQ111187FB42739,Skambankt,2005,221.85751,0.442628519306,0.563466007777
TRHHASP128F9320052,Jumped Up_ G'd Up,SOTWPVC12AB018516C,Waiting to Inhale,AR656DK1187FB4D055,Afroman,2007,282.20036,0.469158127875,0.781956995076
TRQSZAR128F1456C41,Afterglow,SOXFZTA12A6D4F738F,Never A Dull Moment,ARV9FP01187FB36684,Tommy Lee,2002,215.27465,0.454013697723,0.72062850227
TROHZPS12903CBCDF1,No God (LP Version),SOGVEOL12AB018130A,Lynch Mob,ARSCE3D1187B9A70B5,Lynch Mob,1992,259.5522,0.387551446694,0.562048011751
TRDVKFW128F423A0EB,Revelation,SONNAYA12A58A7B852,Abijah,AR3EVEE1187B9994B7,Abijah,2003,317.41342,0.304310732964,0.504424856033
TRQGRZX128E07925E5,Again & Again,SOUPIJV12A6702164A,Fear Of Flying,ARZ4OZG1187B9A04E8,Mya,2001,209.97179,0.536931826023,0.654035214968
TRYZGXF128F4263290,stanway's revenge,SOROSGM12A8C139FA3,Fenetik - the sounds of music (Vol 2),ARS1QY21187B9B6047,Sidewinder,1999,377.46893,0.364189804946,0.54485010253
TRENVLF128F93370E3,Testify,SOEIUIF12AB0183339,Cheesesteak Years_ The,ARC1CYM1187B9A9255,Rancid Vat,1998,163.94404,0.147793423942,0.41971582495799997
TRAXJLO12903CDABB3,I_ Robot,SOWOITZ12AC3DF47B8,Operation Overdrive,ARZA1DU1187FB4B5CE,General Midi,2009,333.16526,0.397170822384,0.570695316642
TRTLCZK128F429110E,Beautiful Friend,SOULRYG12AF72A825C,The EPs Collection_ Volumes 1&2,ARRFZ9R1187B98CFE4,Cranes,1994,192.80934,0.458353303301,0.681179181775
TRFJYVD128F422BFE2,Corazon De Fuego,SONGSJG12A8AE45DB9,Corazón De Fuego,AR8GP01119B8668C8D,Soraya Arnelas,2005,192.10404,0.432624166664,0.557935447599
TRTIRBE128F421A4D2,Midnight Picture Show,SOPHIFS12A6D4FB8E4,Full Leather Jacket,ARB67MC1187B98A3E4,Teen Idols,2000,138.94485,0.433158197787,0.583028426945
TRNHYVY128F4262759,Hollywood,SOOEBEI12A8C1324B7,Edc,ARW91721187B99C3F3,Satchel,1994,244.87138,0.358158217812,0.467483839319
TRWURCH128F14787DF,Oh!,SOXBPON12A6D4F72D6,Pod,AR62BB21187B9AC83D,The Breeders,1990,147.87873,0.46852572358,0.784463860332
TRTVWML128F93225C8,Galen i dig,SOXJJWP12AB017E0B2,ABC,AR0HIFM1187FB385A9,Anna Book,1985,218.8273,0.313627074858,0.461376927504
TRXECMM128F1461E0A,Off The Table,SOCLOWC12A6D4F7B34,Uninvisible,ARFD4A21187FB3B276,Medeski_ Martin & Wood,2002,255.34649,0.501516877819,0.767662739876
TRRHJNL128F429D8BA,La Pequeña Leti,SOUEVUP12A58A7B570,Cortamambo,AR4GI3U1187B9B9786,El Cuarteto De Nos,2000,182.9873,0.434283677916,0.568333876163
TRRIIPX128F429CF62,Kameleon,SOEDIXI12A8C13AC47,POKOJ 203,ARYVQ4I1187FB4097B,Kasia Cerekwicka,2007,236.93016,0.374470095991,0.52745415195
TRHCSIU128F933AC87,Make You Smile,SOJOIWK12AF729FAA2,When Your Heart Stops Beating,ARQ5R1A1187FB4C20A,+44,2006,224.57424,0.554948353086,0.795450334822
TRCNFBH128F1493128,A Menina E Os Valetes,SOJBMRD12A6D4FA0A4,Ala Dos Namorados,ARYC6X11187B998F71,Ala Dos Namorados,1994,155.0624,0.370422123628,0.509398795926
TRHZUZB12903CE42BA,Be Thou My Vision,SOJTEAX12AB01858C5,The Only Reason I Feel Secure,AR8Y9QU1187B99E181,Pedro The Lion,1999,261.43302,0.494600739455,0.691357521057
TRWQXYZ128F425F234,Ride The Sky,SOYGRKG12A58A7B772,Urban Chemistry,ARJ4O7I1187B9951E8,sea of sin,2000,279.2224,0.281802655562,0.351499981876
TRQXDRL128F92FC922,Had A Day,SOTZTAJ12AF729DE36,Trapped Animal,ARPSO1O1187FB4C6C2,The Slits,2009,261.90322,0.485944192015,0.739956823722
TRCUVZQ128F92EBC2C,Casquettes De Géants,SOSXFVQ12AB017DB3B,FM2: 24 Pouces Glacés,ARVX87R1187FB5516C,Omnikrom,2006,186.53995,0.395209452196,0.588759938776
TRSQKLA128F14585DF,Spaced Out (Explicit),SOKDIEP12A6D4F78FE,East Side Story,ARHV9SI1187B988BC6,Kid Frost,1992,48.1171,0.407945611295,0.611994223792
TRYTROZ128E078FA91,Hoochie Coochie Man,SODASFR12A6701D06B,One More Mile / Chess Collectibles_ Vol. 1,AR2MSUY1187B9B4602,Muddy Waters,1988,148.55791,0.471883294899,0.758735810267
TRXXNVG128F14557AD,Hand Me Down (Album Version),SOODPSC12A6D4F6220,More Than You Think You Are,ARVLXWP1187FB5B94A,matchbox twenty,2002,302.8371,0.593682236935,0.768228531276
TRGKODT128E07864BC,Hold On To Your Breath,SOXVKFR12A6701CBFA,Love Steals Us From Loneliness,AR2WOOQ1187B98E303,Idlewild,2005,232.98567,0.484314895504,0.697858677853
TRXLGCJ128F14938FA,4 Rece,SOLJXUP12A6D4FA234,Mimikra,ARXY0SI1187B9B3064,Kasia Stankiewicz,2006,276.76689,0.399372672341,0.513108192873
TRVMDPV128F4272DAF,18 Pack,SOJPHXG12A8C13422C,Sin Vaselina,AR2P8X31187B9B5E04,Genitallica,2002,52.00934,0.428574530973,0.593538504369
TRWNYYB128F933C01D,En Sång Om Dig (A Song About You),SODUWJO12AB0188A30,Pulver,ARNOGWQ1187FB43F47,Lifelover,2006,219.74159,0.459038715341,0.618894396685
TROCTIB128F4286B07,Midnight Snake,SOFGCWC12A8C13E924,Lose All Time,ARHVUXZ1187FB4ED86,You Say Party! We Say Die!,2007,209.81506,0.471839038817,0.654530073934
TRLEUIE128F9336529,How Many Tears Can You Hide,SOACXCC12AB018304B,The Epic Masters Box Set,AR5HOKG1187FB3873E,Shakin' Stevens,2007,218.85342,0.431022368185,0.649701273918
TRMJGJC128F428D193,Toté de Maianga,SOLHDBG12A8C1406D4,Tete a Tete Margareth,ARQCXY91187FB52E13,Margareth Menezes,2005,164.8322,0.331135211059,0.504135327666
TROPKBA12903D043E6,La Victoria / Betrayal / A Menacing Sea,SOVPXBU12AC3DFA67C,Sea Of Dreams,ARH94UF1187FB52D1C,Luis Bacalov,2007,233.11628,0.378910700532,0.624088046836
TRBDTZV128E07844BB,Holy Roman,SOUNRWH12A6701D1A5,Guilt Show,ARMHMXB1187FB55E33,The Get Up Kids,2004,170.70975,0.503418126569,0.748815335989
TRODQLP128EF35F403,Life Is Sweet (Daft Punk Remix),SOTUHZL12A6D4F50F7,Life Is Sweet,ARMKBL21187FB38230,The Chemical Brothers,1995,516.54485,0.539947371406,0.831337913935
TRQUTKD128F932E6EF,Piano Jam,SOCLSAW12AB01849D6,Hello Nasty (Remastered Edition),ARLHO5Z1187FB4C861,Beastie Boys,2009,110.99383,0.586311859258,0.853124523276
TRRWBPJ128F423DF80,Tramp,SOFUBSQ12A67ADD6BF,Stax-Volt: The Complete Singles 1959-1968,ARJACM31187FB3EFDF,Otis Redding & Carla Thomas,1967,181.62893,0.412392448649,0.528974747674
TRSHXDO128F42AFD4E,Such Love,SOINQOD12A8C13E141,Harry On Broadway_ Act I,AR9I1L41187FB37F0E,Harry Connick_ Jr.,2003,347.92444,0.53105019318,0.691133728644
TRJDQRG128F9327400,New Day,SOXFZWE12A8C143659,ASBO 4 Life,ARJXVSV1187B9A252F,Goldie Lookin Chain,2009,212.4273,0.462737056844,0.640784077463
TRYELIH128F92DD0D5,Cherchez La Femme / Se Si Bon,SOBOLLM12AAF3B223F,Dr. Buzzard's Original Savannah Band,AR1QR7D1187B9AC007,Dr. Buzzard's Original Savannah Band,1998,347.61098,0.333863942364,0.530826904727
TRJTQXC128F93394FC,Just A Nod,SOVDOLW12AB0183BFB,Above The Game,ARRKUXE1187FB4171E,Phobia,2007,365.7922,0.412730996879,0.626157303485
TRCHUVX128F9345A8C,Delta Dawn,SOZVDPG12A58A815DD,Ruin Jonny's Bar Mitzvah,AR0HQE41187B9A28D3,Me First And The Gimme Gimmes,2004,161.07057,0.503136873154,0.743505060903
TRDJNOR128E0781FD6,Halloween,SOJEZWD12A6310F19A,Electric Landlady,AREDTBT1187B9A486D,Kirsty MacColl,1991,218.77506,0.429245870976,0.613075149719
TRCBXXP12903CE4D1F,Tobin or Not Tobin?,SOBCXKZ12AC46891A2,Beleza,AR7ZNX41187FB4B425,Federico Baltimore,2001,272.61342,0.293232625396,0.381556816289
TRCZSHO128F9307B52,Junebug (Album Version),SOGWTME12A8C1402F6,Before Nightfall,ARJSHMB11F4C83B6E2,Robert Francis,2009,238.10567,0.390851450122,0.564825369254
TRSYQTX128F933E48F,Rip It Up,SOMDBNE12AB01870FD,"Serie All Stars Music"" Nº16 Exclusive Remastered From Original Vinyl First Edition (Vintage LPs)",ARPAB1I1187B9AD8E4,The Everly Brothers,1958,132.44036,0.457060063055,0.693288764069
TRVADYN128F425AACB,Only You (All About Jesus Album Version),SOCVLMG12A8C1365D2,All About Jesus,AR5F4XS1187B9A38FB,Charmaine,2002,215.84934,0.373193785284,0.539725259889
TRWZMMX128F42A299F,Skyliner,SONWMJO12A8C13D4C8,At Newport,ARLO2801187FB3CBF5,Carmen McRae,2000,133.90322,0.411770577536,0.643545359189
TRJUHSP12903CF12AE,3-D Technicolour Scrambled Egg Trip Down The Hell-Hole (With Canary),SOXRHOE12AC9071359,The Last Man To Fly,AR98ZYM1187B9B78CD,The Tear Garden,1992,429.19138,0.388838020072,0.509469289873
TRIDZMS128F4268F07,Post War Mariachi,SORQLJN12A58A7B728,Folkscene,AROOHN31187B9B10C1,Tower Recordings,2004,56.92036,0.317542932473,0.465201736876
TRPBXRQ12903D0004A,I Hate People,SOKHCMP12A58A7A6A4,Live In Yugoslavia,ARQUCMB1187FB4D3B2,Anti-Nowhere League,1983,197.90322,0.442948622448,0.509124116065
TRUMGXJ12903CF3163,What Up_ What's Haapnin' (Amended Album Version),SONVRLE12AB0181FAE,Paper Trail,ARBS1OC1187FB44CAF,T.I.,2008,301.29587,0.872838920624,0.842673051097
TRWCDPN128F421BD8C,Seeds Of Hate,SOAZRYV12A6D4FC17D,Inventor Of Evil,AR21X5F1187FB380A5,DESTRUCTION,2005,370.78159,0.449333024968,0.691209085044
TRHZSWD128F1482C00,Connie / Commie,SOFGVEO12A6D4F5C70,Superamerican,ARMBIZW1187FB4BE7F,Dirty Faces,2005,209.89342,0.208203536277,0.448082844077
TRGHTQK128F92F3F82,Free And Easy,SOBUWJT12AAA15E87B,Thank God For Mental Illness,ARWVYFK1187B99FDB2,The Brian Jonestown Massacre,1996,148.27057,0.41036217975,0.736213888124
TRLNSIE128E07897ED,A Sunny Day (2005 Digital Remaster),SOEFLCQ12A6701CDF4,The Hurdy Gurdy Man,AR6M65W1187FB3611E,Donovan,1968,118.22975,0.47518162803,0.697721051954
TRAYBPB12903D048A1,Normal Em Curitiba,SOCENTN12AC95F07CC,Santa Rita De Sampa,ARE15KB1187FB42125,Rita Lee,1998,273.42322,0.406513595704,0.618952056235
TRNGWCH128F14AA4FE,[re:jazz] Theme,SOWEMCO12A6D4F7C88,Expansion,AR083KA1187FB3EACE,[re:jazz],2006,238.86322,0.419289493718,0.500039465634
TRLICGF128F932554F,Thin Air,SOPLKWN12AB0182794,Research & Development,ARJB8BM1187FB5CBEC,Intex Systems,2006,252.47302,0,0.427823238344
TRARVFO128F42888B5,I Hear Music,SOGTVTI12A8C13BCBD,Ella & Oscar,AR9EEH01187FB5771C,Ella Fitzgerald / Oscar Peterson,1976,308.63628,0.333124324344,0.303675508289
TRKPGUW128F92E08F1,I Forget And I Cant Tell (Ballad Of The Lights Pt. 1),SOZINVQ12AB017FF9A,Love Is Overtaking Me,ARUNCN01187FB426B7,Arthur Russell,2008,124.29016,0.445985045512,0.617068437704
TRKGMVW128F423DA91,Stiff And Cold (Album Version),SOQWURX12A8AE46CF3,Considered Dead,ARW0VNE1187B9AEF71,Gorguts,1991,265.58649,0.444313210482,0.557290718962
TRSAIGA128F931F3C2,Settle Down,SOXEYQT12A8C1412D6,Reach For The Sun,ARNZ0UA1187B98BC7F,The Dangerous Summer,2009,220.99546,0.556603586935,0.686771856047
TRLAYZF128F145E490,You Won't Find Another Fool Like Me,SOVPWYQ12A6D4F7C55,Greatest Hits,ARF0EFR1187FB3DA7E,The New Seekers,1973,198.39955,0.375552028366,0.550669027256
TRGUGIZ12903CB717C,Oedipus Rex,SOOBHBM12AB0185B36,An Evening Wasted With Tom Lehrer,ARJMYTZ1187FB54669,Tom Lehrer,1959,226.35057,0.392368757532,0.61323987632
TRIWKIE128F92F0186,He's Sure The Boy I Love,SOYNKNI12A8C143DD0,Rare R&B Hits -16 Hard To Find Rhythm & Blues Classics,ARB59YI1187FB492AF,The Crystals,1963,162.95138,0.423231096014,0.634694288314
TROUXWM12903D063A7,Genevieve's Wheel,SOCXEPH12A8C13DBC9,The Colors In The Wheel,ARKV6ZG1187B9AEB82,Venus Hum,2006,251.14077,0.407328792694,0.630191690963
TRLMFPJ128F148CFB2,Marvin Gaye Interview (Excerpt),SOYGPCB12A6D4FA21C,Motown Lost And Found: Love Starved Heart,ARVNNXD1187B9AE50D,Marvin Gaye,1999,60.39465,0.54084755902,0.780520618011
TRDGYYG128F423C331,Dans le Vif,SOEUBVQ12A8C1322BB,Sang Froid,AR99ZE51187FB4A846,Sinik,2006,238.49751,0.406307718752,0.537123472083
TRUQMJV128F933FF6A,Politician,SOMQUUN12AB01827F2,Cities Of The Heart,ARRR0W91187B993E0B,Jack Bruce,1994,339.43465,0.434380743106,0.543167967697
TRTLUIU128F934858D,Jim Crow,SOGMLBP12AB0187F5D,Free and Equal Blues,ARQMYTM1187FB4678C,Josh White,2004,168.01914,0.351022620795,0.490586401871
TRLIGOY128F4285E8E,Stay By Me,SOCOILN12A8AE47222,Diva,ARW9FP41187B98C2A7,Annie Lennox,1992,390.66077,0.621085212055,0.806580411327
TRQPYQF128EF340E07,All In My Head (Album Version),SOPZEII12A67ADBA10,Think Before You Speak,ARR7S8F1187FB38C2B,Good Shoes,2007,152.76363,0.485348697427,0.707588355144
TRBECWO128F92CE957,Recommencer,SOSFMJN12A8C142CEF,Reflets,ARNWPN01187FB49FBD,Shy'm,2008,240.50893,0.497298103173,0.525753638878
TRLBUSW128F931697C,Ancient Krell Music,SOCCBZY12AB017EE13,Forbidden Planet Explored / Sci-Fi Sound Effects,ARXGUZO1187B9AD4A9,Jack Dangers,2004,64.20853,0.320850874762,0.428407582305
TRRCOLK128F92FA0B9,Ave Maria,SODYQRF12A8C14343C,Hymns,ARU5CP31187FB44C3A,Beth Nielsen Chapman,1995,214.90893,0.284126948989,0.495957128015
TRPLZXT128F14750B5,First,SOOXSSU12A6D4F7DE2,Music Is A Hungry Ghost,ARRXPAE1187FB464CA,To Rococo Rot And I-Sound,2001,150.22975,0.359729311239,0.427964287309
TRJMIOH12903CC6522,Boy With the Bright Eyes,SOEUVTC12AB018CB81,Happiness Is Toy Shaped,ARP31W61187B9A4172,The Shermans,2001,164.04853,0.349985808479,0.523200103436
TRTERUN128E0792697,A Thousand Miles (Interlude),SOUGULM12A67020AF6,Legally Blonde,AR5LDM21187B9AC3DE,Vanessa Carlton,2001,236.61669,0.576060907056,0.761014637502
TRWBRHA128E07914E2,Think About You,SOLAWCM12A6701BEE0,Appetite For Destruction,ARM7EDF1187B9B3FA1,Guns N' Roses,1987,231.65342,0.71366981958,0.844085061395
TROQKBT12903CF75C9,Woman's Got Soul,SOFPZGK12AC468D6C6,Soul Explosion,ARCT5P61187FB3D950,The Impressions,1965,147.80036,0.410247407476,0.63322107534
TRWJKQT128F425982F,Loomer,SOFLHGW12A8AE474E0,Loveless,ARR1C0N1187FB372DF,My Bloody Valentine,1991,158.30159,0.476406140409,0.734388449867
TRRKNFB128F4292E14,Shine (Amended Version),SOPFTNJ12A8C13D001,The Very Best Of Das EFX,ARIA2JA1187B9B5C0C,Das EFX,2001,246.07302,0.400966538328,0.614290480926
TRTLFXH128F9345D8E,radianations on the rise,SOPZAXT12AB017F59C,Raw Digits,ARJYJSM1187B9B7BE5,Super_Collider,2002,430.70649,0.325910745935,0.500517112235
TRUAVAY128F42431F0,I Was The Child (Album Version),SOVUWCB12A8C13237F,Cucumber Castle,AR6LKUT1187FB57287,Bee Gees,1970,194.14159,0.576076196928,0.720113195641
TRXPQDX128F148E0C8,Dame Dame,SOSIPEF12A6D4F8B56,¡GRRRR!,AR2WBR31187B9AA24E,Moderatto,2006,175.20281,0.44649869701,0.683607099809
TRTHSDX128F92F3A57,Something 2Nite,SOSCYPD12A8C143A15,Still,AR3U6A11187B9B5D36,Conya Doss,2008,196.07465,0.467804021094,0.621416659988
TRUZLGM128F14760D7,Shot In The Back [The Platypus] (Album Version),SORADBA12A6D4F9099,Popaganda,ARJJ3621187FB41D53,Head Automatica,2006,223.39873,0.512004467544,0.842787369321
TRNCJNV12903CE88DB,Siren Part 2,SOMAKZZ12AC3DF462E,Siren,AR86LFN1187FB46DFD,Redshift,2002,156.682,0.377913897287,0.514397818589
TRSPTMJ128F4270496,Life On Mars,SOPDOIH12A8C133FAF,Snow On The Sahara,ARL2Q8V1187FB4920C,Anggun,1997,251.24526,0.403605235135,0.623856761912
TRANWWO128F425CDB2,Babylondon,SOQESNH12A8AE4834A,1_000 Dreams,AR49HVV1187B98F53D,Mouthwash,2001,206.21016,0.404525877363,0.517701382126
TRAGLWG128F92F7C70,Silver Tainted Truth,SOZXQLT12AB017C162,Butterfly Survival Kit,ARDB06M1187FB3850B,Asheni,2008,335.67302,0.32671472816,0.504980730144
TRMOXPX12903CC598F,The Dust Of Centuries,SOCANWL12AB018651F,Medication For The Misinformed,ARMGN271187B997BBB,Mindless Faith,2007,236.38159,0.364019087377,0.52907491733
TRXRTIX128F4292AFC,Long Way To Go (Album Version),SOUBEUK12A8C13CF1B,Modern Minds and Pastimes,ARY3WM61187B98C353,The Click Five,2007,223.34649,0.559810572949,0.753149295217
TRCATGE128F149C682,Sometimes I See,SOPEAVK12A6D4FA75B,Nearness Of You: The Ballad Book,ARBUPLW1187FB49B3C,Michael Brecker,2001,331.65016,0.417900522743,0.671131813992
TRGUQQE128F93201FA,Panda,SOMIICW12AB0182432,They'll Come_ They Come,ARUI3OM1187FB582DC,immanu el,2007,462.68036,0.410670750181,0.573234918653
TRAKREA128F933FE85,Soin,SOLPHXJ12AB01833B4,Eevan perintö,ARR6VQ01187B990E9B,Kotiteollisuus,1999,154.51383,0.496748655694,0.586777940997
TRPNNCB128F425E6CB,Gefährliches Halbwissen,SOJLHTH12A8C134ED6,Erste Hilfe,ARUK9UD1187FB4ED18,Olli Banjo,2003,157.75302,0.500845244875,0.575221831155
TRTVOCW128F1477BB2,Future Song (Love A Good Woman_ Love A Good Man) (LP Version),SONCKXI12A58A7FDCA,Back To The World,ARNMWP51187FB3E963,Curtis Mayfield,1973,302.49751,0.495306693411,0.786921231369
TRLVVFM12903CF2426,The Book Of Shadows Part Iii: The Glendora Outbreak,SONYBOJ12AF72A63DA,Starfall,ARA9N2X1187B999181,Dragonland,2004,291.3171,0.409837722933,0.643637490768
TRWLKLK128F145850E,Bless My Soul (It's Rock-N-Roll),SOGRGKN12A6D4F74B1,Divinyls,ARJWP041187B98BFBC,Divinyls,1990,242.83383,0.433753844161,0.650438086497
TRLBSAZ128E078F628,Linoleum,SOBCEDR12A67020ACC,Little Johnny From The Hospital,ARZWN6W1187FB3EF25,Company Flow,1999,256.05179,0.405395600857,0.596429820827
TRTGISY128F93316C1,Nice,SOCXSIS12AB0182C05,Project Mayhem,ARPIGA91187B9ACC80,L.E.G.A.C.Y.,2004,278.04689,0.382438490605,0.577797220748
TRTQYZN128F4278959,Savory,SOTIJSM12A8C13CEF6,Edsel / Jawbox split,AR97Y1W1187FB458DA,Jawbox,1994,276.08771,0.388646307377,0.637844372921
TRXFWMR128F92F8D29,Bye Bye Baby,SOYXNJZ12A8C13B879,Kiss - EP,ARP6N4J1187FB36C7B,Marilyn Monroe,1987,211.48689,0.5523280812,0.671221322471
TREPSFZ128F425C16E,Goddesses,SOMEWEW12A58A7AC67,Faery Child,AREEE851187FB4762A,The Dreamside,2005,307.30404,0.431701690453,0.576003051318
TRCTBBC128F42395C5,The Journey,SOXMAVE12A81C23991,Greatest Hits,ARJH9IA1187B9B4235,Skepta,2007,141.29587,0.410437616033,0.561866667752
TRGFJYB12903CBF69E,Du Bist Ne,SOUJBSN12AB01870B9,Wilder Mann Wilde Bitch,ARNPE5D1187B9A4F07,Rhymin Simon,2004,167.47057,0.391655165023,0.563036653024
TREVZXK12903CEC490,Resurrection (Man's final frontier),SOUFLKC12AC468E5A7,Heroes of the Harvest,ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,2003,158.37995,0.415441655824,0.701118744419
TRFBEHD128F9310B8C,Sun Going Down,SOZXNTL12AB0186E7A,Splendor Solis,ARNE5GD1187FB377B6,The Tea Party,1991,392.88118,0.463491070096,0.603904505287
TRDODUZ12903CBC62D,Taunt Aline,SOXFXQE12AB0185E23,Essential Cajun Anthology (Amazon Edition),ARCU1Z21187FB5687A,Amedee Ardoin,1994,180.6624,0.292755397366,0.462298503003
TRTJKEK128F428B8D2,Get On The Floor,SORMJUE12A58A808BA,Musica Para Despues De Almuerzo,AR8LPN61187FB5953A,Bitman & Roban,2006,206.99383,0.325105758434,0.496126763302
TRSDILV128F4262EEC,Country Road,SOXHPZA12A8C131137,Eagle When She Flies,ARYJSY01187B9B7C65,Dolly Parton,1991,206.96771,0.603876486918,0.707335681257
TRMZRET128F92EB892,I.O.I.O.,SOESZFK12AB0183AA8,Best Of Bee Gees_ Vol. 2,AR6LKUT1187FB57287,Bee Gees,1970,168.07138,0.576076196928,0.720113195641
TRFURNU128F9310FE0,Nye Tider feat. Ataf,SOMKBNX12AB017FD12,Gigolo Jesus,ARRLJ5L1187B998242,Jokeren / Ataf Khawaja,2005,254.22322,0.430804755381,0.57296308222
TRKLUES128F4228BF0,Oiga Señorita (Album Version),SOAGIDJ12A6D4FC482,La Revolucion de Emiliano Zapata,ARU5EA11187B98FE8E,La Revolucion de Emiliano Zapata,1971,196.88444,0.259323674035,0.403546461181
TRCDBLX128F932F7F0,Another Girl_ Another Planet,SOQYDUA12AB01850D1,The Only Ones,ART1H5E1187FB46ECD,The Only Ones,1978,181.18485,0.423913171023,0.575508944482
TRAWXYT128F428CBE4,Climate Control,SOEGTFO12A8C13EA14,Uphill Battle,AR0B6VD1187B99C293,Uphill Battle,2002,323.36934,0.369609834555,0.466262209646
